EventID,Origin Date,Origin Time,Latitude (WGS84),Longitude (WGS84),Depth,RMS,Magnitude,phases,evaluation mode,author,status,event_type,min_sta_dist,GAP,depth_uncertainty,latitude_uncertainty,longitude_uncertainty,
texnet2022pehf,8/4/2022,19:12:51,30.79650879,-98.25528773,83.39070638,0.28,2.500974721,8,manual,Matthew,reported,quarry blast,88.93221052,218.9827657,11.27750015,4.861507198,7.442275919,
texnet2022pgfa,8/5/2022,20:22:22,33.24371338,-97.83191216,0.4646403,0.32,NULL,13,manual,grace,rejected,quarry blast,65.90699061,153.9748892,3.99558019,4.742211355,2.654622394,
texnet2022plus,8/8/2022,22:00:10,33.28491211,-97.97017912,9.684082031,0.38,NULL,9,manual,grace,rejected,quarry blast,61.68362482,125.8527942,16.62287423,28.06010063,17.38556064,
texnet2022pqzi,8/11/2022,17:59:47,30.59692383,-97.95302973,121.980306,0.27,NULL,8,manual,grace,rejected,quarry blast,125.4227469,89.18480525,73.85045587,30.13520555,43.06156978,
texnet2022pssb,8/12/2022,16:36:38,33.50738525,-101.6390768,10.73563639,0.27,2.158684297,12,manual,grace,rejected,quarry blast,50.78376787,92.52406261,2.193732825,0.900930892,0.936374367,
texnet2022qbzt,8/17/2022,18:43:15,33.11462402,-97.90372523,8.461344401,0.13,NULL,8,manual,grace,rejected,quarry blast,51.10781214,103.6870585,27.67243496,392.4402749,33.14024838,
texnet2022qndn,8/23/2022,21:07:25,31.90704346,-102.6508908,0.024454753,0.39,NULL,14,manual,grace,rejected,quarry blast,20.50027327,192.5650126,4.911234543,57.19033033,4.533274206,
texnet2022qozv,8/24/2022,21:29:57,33.19152832,-97.83512767,20.59090169,0.1,NULL,10,manual,grace,rejected,quarry blast,54.65176891,116.1030629,8.780709652,6.680674197,7.456245756,
texnet2022qsgk,8/26/2022,16:15:38,32.39985406,-100.6009846,20.50234375,0.06,1.918801219,6,manual,Matthew,reported,quarry blast,121.0198124,338.4907562,26.55438065,22.77906153,15.93769579,
texnet2022rbtm,8/31/2022,21:05:09,33.29864502,-97.58753335,0.024454753,0.15,NULL,8,manual,grace,rejected,quarry blast,31.33873766,140.4835526,12.11771561,43.78387592,26.86305318,
texnet2022rdfa,9/1/2022,16:03:36,32.18353271,-102.2007193,9.512898763,0.2,1.440443336,24,manual,daniel,reported,quarry blast,6.790096997,73.35561017,2.583647866,1.047470101,0.71573651,
texnet2022rdfh,9/1/2022,16:11:41,33.58154297,-97.46855945,119.1435547,0.6,NULL,12,manual,grace,rejected,quarry blast,34.35398574,136.3139656,40.99261407,86.08167844,47.24138747,
texnet2022rdno,9/1/2022,20:21:33,33.12469482,-97.92837748,2.176472982,0.15,NULL,8,manual,grace,rejected,quarry blast,50.16427358,104.5079621,30.287059,340.3883146,60.37416679,
texnet2022rmmy,9/6/2022,18:16:13,32.20458984,-100.349657,8.803710937,0.44,NULL,13,manual,grace,rejected,quarry blast,80.11411449,225.6004198,33.61638415,2.936076657,5.826479046,
texnet2022rmuy,9/6/2022,22:16:48,33.27941895,-97.56931212,67.83748372,0.22,4.353515153,8,manual,JJ,rejected,quarry blast,29.99278038,115.0508124,10.10737915,8.641812421,16.3422275,
texnet2022rsfd,9/9/2022,21:08:29,29.88830566,-98.28653493,0.048909505,0.34,2.222388652,14,manual,Matthew,reported,quarry blast,82.37472626,241.6791703,2.722405551,5.418827792,1.964507803,
texnet2022rxrp,9/12/2022,21:08:17,30.64819336,-98.1673971,34.92138672,0.3,NULL,11,manual,grace,rejected,quarry blast,106.5635183,106.5926762,54.37064296,85.7123308,29.79673305,
texnet2022scvw,9/15/2022,16:57:22,32.21008301,-100.8105469,69.89168294,0.36,1.991400163,10,manual,grace,rejected,quarry blast,44.41585642,225.9063696,21.26461883,272.5444262,22.44243526,
texnet2022sdbj,9/15/2022,19:44:51,33.09356689,-97.85120522,4.621948242,0.18,NULL,10,manual,grace,rejected,quarry blast,53.50002796,101.5684483,40.10217158,602.301412,50.64527768,
texnet2022slvp,9/20/2022,15:02:04,33.53302002,-101.6369331,0.024454753,0.6,NULL,10,manual,grace,rejected,quarry blast,53.50252537,142.0082137,10.59896602,58.8449881,14.9561984,
texnet2022szep,9/27/2022,22:21:45,33.24554443,-97.81261909,0.024454753,0.2,NULL,9,manual,grace,rejected,quarry blast,52.9549377,125.561379,19.96359763,402.6269256,20.82666407,
texnet2022tnqp,10/5/2022,20:19:55,33.16314697,-97.86406726,6.040323893,0.08,NULL,11,manual,grace,rejected,quarry blast,57.46759275,91.87995423,24.24459397,21.56431264,12.90758621,
texnet2022tpho,10/6/2022,18:00:00,32.2869873,-100.4375476,0.048909505,0.26,NULL,9,manual,grace,rejected,quarry blast,77.09965987,74.52393909,22.40652864,122.8198248,18.54666414,
texnet2022ujmo,10/17/2022,19:17:15,33.19610596,-97.76117092,4.083943685,0.39,1.990631427,15,manual,JJ,rejected,quarry blast,49.64283306,117.8874121,2.132259914,2.064054719,1.683074617,
texnet2022uwds,10/24/2022,17:35:11,29.51843262,-99.23368566,0.538004557,0.22,2.067892298,8,manual,daniel,rejected,quarry blast,90.73408529,119.1248538,43.62994496,98.75839977,27.83792474,
texnet2022uyef,10/25/2022,20:06:10,33.06335449,-98.19097752,9.341715495,0.08,NULL,10,manual,grace,rejected,quarry blast,30.24224756,102.0857373,19.24607491,41.58240129,24.64967895,
texnet2022vmub,11/2/2022,19:59:33,33.39202881,-97.9262338,67.71520996,0.4,NULL,12,manual,grace,rejected,quarry blast,62.98748188,95.76946253,6.350739226,110.9521102,4.527023661,
texnet2022vopu,11/3/2022,20:08:21,33.18786621,-97.78796684,27.34041341,0.2,NULL,10,manual,grace,rejected,quarry blast,52.30099399,103.7300405,4.401786046,13.93595123,15.42412218,
texnet2022vvxq,11/7/2022,20:03:30,32.21008301,-101.663729,17.75415039,0.2,2.026363835,8,manual,daniel,reported,quarry blast,13.54711488,269.5571512,8.840455762,121.7728722,8.776000561,
texnet2022wdcr,11/11/2022,18:32:45,32.293396,-101.8727372,2.372111003,0.3,NULL,20,manual,grace,rejected,quarry blast,5.521500007,82.70820115,1.501762145,0.853873974,0.789717828,
texnet2022wdgr,11/11/2022,20:34:38,33.18969727,-97.79868521,2.24983724,0.11,2.637951136,9,manual,Matthew,reported,quarry blast,53.19140015,116.4040927,26.18791071,85.49113412,18.03007998,
texnet2022wipk,11/14/2022,18:39:47,33.17962646,-97.8447742,4.964314779,0.16,NULL,9,manual,grace,rejected,quarry blast,57.62626789,114.0613586,3.780608073,85.56623973,3.408611067,
texnet2022witf,11/14/2022,20:35:09,33.29772949,-98.02377096,24.79711914,0.17,NULL,9,manual,grace,rejected,quarry blast,60.49096014,124.8260777,30.85745886,710.2411485,57.37400237,
texnet2022yais,12/8/2022,17:14:04,32.02789307,-102.196432,6.725056966,0.06,1.826283214,6,manual,Matthew,reported,quarry blast,2.226960922,320.0629432,5.87738619,115.81776,4.559608162,
texnet2022ycki,12/9/2022,20:21:31,33.16589355,-97.89515053,9.635172526,0.26,2.62399136,9,manual,cooper,reported,quarry blast,38.2049307,110.940841,8.176299678,42.94010537,14.35538641,
texnet2022ycnv,12/9/2022,22:06:42,33.16314697,-97.82976848,23.74556478,0.19,2.834225589,9,manual,JJ,rejected,quarry blast,51.46087821,111.7779451,10.97476688,140.5954061,26.84761613,
texnet2022yhwf,12/12/2022,20:02:34,33.24279785,-97.64219703,67.34838867,0.38,2.640006012,12,manual,cooper,reported,quarry blast,37.53581191,106.6916446,14.41230708,2.938287636,4.161930936,
texnet2022ypgu,12/16/2022,21:19:31,32.05810547,-102.1331936,9.977539062,0.01,2.141555654,4,automatic,daniel,reported,quarry blast,8.947750534,340.6206103,92.75213955,1498.227165,862.8974566,
texnet2022ypkk,12/16/2022,23:09:49,32.31811523,-100.2596227,16.9226888,0.1,2.386467933,6,manual,Matthew,reported,quarry blast,59.93921231,340.7062171,15.3715245,50.54752677,24.21651594,
texnet2022zjch,12/27/2022,17:46:47,32.23571777,-97.15772675,27.82950846,0.2,NULL,10,manual,Matthew,rejected,quarry blast,25.77684129,177.3431448,14.48451553,398.7145842,31.38988962,
texnet2022zmzi,12/29/2022,20:49:52,33.22906494,-97.78260766,0.024454753,0.32,2.565159033,18,manual,JJ,rejected,quarry blast,35.48159635,66.64086223,1.219897292,1.229218075,1.037759794,
texnet2023berq,1/17/2023,18:58:28,33.22814941,-97.84798971,33.7964681,0.24,3.085135856,8,manual,JJ,rejected,quarry blast,39.33404719,179.7948041,8.645159087,6.471272126,5.042940161,
texnet2023bkep,1/20/2023,19:12:33,30.95397949,-102.9027725,0.048909505,0.14,2.081619396,9,manual,grace,rejected,quarry blast,38.38071222,285.8801657,10.08586447,152.1811699,17.31388799,
texnet2023brox,1/24/2023,20:19:01,33.28674316,-97.90801258,3.374755859,0.18,NULL,9,manual,grace,rejected,quarry blast,61.15860459,84.36376544,33.5264911,71.46446481,25.05219155,
texnet2023cjth,2/3/2023,19:03:08,32.32818604,-101.6347894,3.790486654,0.42,NULL,15,manual,grace,rejected,quarry blast,0.811636628,109.8978285,1.006746165,0.966003724,0.415757693,
texnet2023cjyk,2/3/2023,21:37:21,32.04528809,-102.1739234,0.048909505,0.09,1.828724311,5,manual,daniel,reported,quarry blast,8.954667826,330.2202368,29.08453987,425.5124323,44.90243941,
texnet2023curz,2/9/2023,18:51:25,33.56140137,-101.6294303,0.048909505,0.8,2.357635983,27,manual,daniel,reported,quarry blast,66.49277861,146.1013124,22.29057533,10.10137922,7.185025761,
texnet2023djjf,2/17/2023,19:29:06,31.31469727,-101.965987,28.85660807,0.11,1.758858486,4,manual,Matthew,reported,quarry blast,14.67919964,223.5634404,19.27691076,235.2290359,28.5830618,
texnet2023dqww,2/21/2023,22:19:54,33.11645508,-97.89300686,4.010579427,0.15,3.223747928,10,manual,Matthew,reported,quarry blast,47.1702407,104.1190521,10.70686965,10.70544482,5.715688726,
texnet2023duly,2/23/2023,21:22:00,31.93908691,-102.3154059,0.342366537,0.31,0.943298768,13,manual,Matthew,reported,quarry blast,1.06110008,109.5638769,2.174020948,1.613622798,1.109967208,
texnet2023dwgk,2/24/2023,20:50:03,33.11828613,-97.89086319,10.22208659,0.19,2.235643369,11,manual,daniel,reported,quarry blast,52.28292189,98.13979331,9.972117029,4.106378819,4.748346419,
texnet2023dwje,2/24/2023,22:12:08,33.13201904,-97.885504,6.627237956,0.16,2.4325747,10,manual,daniel,reported,quarry blast,53.66240759,106.3674325,25.36297755,42.17730265,13.07253284,
texnet2023eqjw,3/7/2023,21:18:45,33.19061279,-97.88121665,9.708536784,0.13,3.275147997,10,manual,cooper,rejected,quarry blast,55.07947972,114.9234083,5.114194969,6.713746616,8.980430128,
texnet2023esgt,3/8/2023,21:59:54,30.56945801,-98.3881955,0.048909505,0.36,2.599406164,10,manual,cooper,rejected,quarry blast,138.7840005,308.3080812,19.54225054,167.2328403,12.51384117,
texnet2023eudj,3/9/2023,22:33:54,33.29681396,-97.92409013,7.70324707,4.98,2.304662899,22,manual,cooper,rejected,quarry blast,65.12981013,113.6815617,3.599736693,3.219367922,5.909617155,
texnet2023fbjv,3/13/2023,21:43:36,33.28491211,-97.80725991,0.489095052,0.2,2.451918833,9,manual,Matthew,rejected,quarry blast,51.83792809,132.7023938,5.732004643,23.50452147,17.75980398,
texnet2023fpuw,3/21/2023,19:14:52,33.17687988,-97.77081745,69.79386393,0.26,2.313723714,14,manual,cooper,rejected,quarry blast,51.18202501,114.5658864,5.504306031,3.514189594,4.024396348,
texnet2023ftgk,3/23/2023,16:30:14,31.54083252,-100.7087224,0.024454753,0.42,2.048928266,13,manual,daniel,reported,quarry blast,79.61000097,72.50662313,4.514271006,1.824488873,1.633458542,
texnet2023fths,3/23/2023,17:09:42,33.56140137,-101.6894531,22.44946289,1.3,NULL,27,manual,grace,rejected,quarry blast,20.9737324,145.7396115,7.0122571,3.906840926,7.712301426,
texnet2023fvkm,3/24/2023,20:50:55,31.97937012,-102.1953601,8.16788737,0.01,2.413941925,7,manual,daniel,reported,quarry blast,3.929266352,159.8389561,13.80880892,228.7844694,15.66208841,
texnet2023gaqa,3/27/2023,17:18:17,31.68731689,-101.9541968,0.024454753,0.21,1.800721385,8,manual,grace,reported,quarry blast,12.39237487,83.9936212,3.854713583,0.866949772,1.372050631,
texnet2023gcpk,3/28/2023,19:15:36,31.97387695,-102.2575267,40.79052734,0.16,NULL,9,manual,grace,rejected,quarry blast,14.51691708,270.7898709,7.571670898,6.862704327,10.22287426,
texnet2023grpf,4/6/2023,0:12:25,31.99310303,-102.2178687,0.024454753,0.19,1.573387553,13,manual,Matthew,reported,quarry blast,2.215545784,118.7512344,0.697438471,0.908308813,0.636805361,
texnet2023guwb,4/7/2023,19:05:14,33.29864502,-97.86406726,19.97953288,0.47,3.191537535,16,manual,Preston,rejected,quarry blast,46.24575091,175.2260327,2.0078243,4.150442257,1.797385233,
texnet2023imwu,5/1/2023,21:24:26,33.17596436,-97.90265339,5.208862305,0.32,2.249185746,16,manual,Anestis,reported,quarry blast,39.4173635,74.50439114,2.144845251,1.190819281,1.176421695,
texnet2023ioss,5/2/2023,21:38:07,33.55499268,-101.6519388,0.024454753,0.46,2.484232408,18,manual,daniel,reported,quarry blast,56.21521482,86.3445415,1.41215285,1.842695912,1.593251228,
texnet2023isjd,5/4/2023,21:19:42,30.60058594,-98.35175305,48.12695312,0.31,NULL,8,manual,grace,rejected,quarry blast,149.2087743,152.0936019,137.4459058,793.3054128,127.8382344,
texnet2023jrph,5/18/2023,16:51:12,33.78112793,-101.5001502,46.31730143,0.58,2.31675707,16,manual,Cooper,reported,quarry blast,54.9015096,110.9392515,7.193434829,2.467129047,2.757972271,
texnet2023kayv,5/23/2023,19:53:37,32.20275879,-100.4332603,7.189697266,0.15,2.029446732,7,manual,cooper,rejected,quarry blast,72.87413603,186.5098633,27.5224552,759.365569,54.26632824,
texnet2023kdcn,5/25/2023,0:02:01,30.50720215,-98.11809261,125.3550618,1.14,NULL,25,manual,JJ,rejected,quarry blast,126.5980563,106.0857018,16.57339178,4.915904879,3.829725698,
texnet2023keme,5/25/2023,18:01:35,29.46899414,-99.08685662,7.532063802,0.36,2.737285955,8,manual,JJ,rejected,quarry blast,78.41203963,162.4024097,32.43113853,130.6436808,12.93373206,
texnet2023keqh,5/25/2023,20:07:42,33.1137085,-97.90479707,8.583618164,0.13,2.479886188,9,manual,JJ,rejected,quarry blast,50.9654701,103.5465669,17.41920103,60.15895672,8.449720764,
texnet2023ktah,6/2/2023,17:04:44,32.42889404,-100.6808546,2.616658529,0.4,2.15141814,13,manual,daniel,rejected,quarry blast,71.03883729,96.59414856,2.159724734,1.038501045,1.686677385,
texnet2023lalt,6/6/2023,18:49:17,29.71069336,-98.20174632,0.09781901,0.25,NULL,9,manual,grace,rejected,quarry blast,68.54507626,223.7079173,5.389338778,7.259339976,5.339579646,
texnet2023laqn,6/6/2023,21:13:22,33.20709229,-97.80833175,25.11503092,0.53,2.8590173,12,manual,grace,rejected,quarry blast,53.51374531,119.1252053,8.369506552,12.49844615,19.91101603,
texnet2023lgbk,6/9/2023,20:25:07,32.16705322,-102.1985756,8.583618164,0.17,1.917950239,14,manual,grace,rejected,quarry blast,5.120868856,243.209628,2.086655184,1.178899576,1.020766702,
texnet2023lsta,6/16/2023,18:56:46,33.32336426,-97.70650724,3.961669922,0.37,2.319228481,11,manual,Natalie,reported,quarry blast,42.20644815,143.4998345,18.07799091,37.01746369,35.60279221,
texnet2023lswr,6/16/2023,20:48:18,33.11828613,-97.82655297,15.40649414,0.05,NULL,10,manual,grace,rejected,quarry blast,58.44190921,98.47073514,15.33686972,4.863418974,7.533014368,
texnet2023lyld,6/19/2023,21:43:53,32.16064453,-100.6068979,2.543294271,0.27,NULL,8,manual,grace,rejected,quarry blast,128.7224224,271.5654976,52.2825852,598.5612011,129.9010561,
texnet2023macb,6/20/2023,19:24:53,33.38104248,-97.77403296,0.024454753,0.55,2.02463587,15,manual,JJ,rejected,quarry blast,48.78581648,187.4176772,2.044736145,10.2438027,4.169387158,
texnet2023mxvx,7/3/2023,19:35:10,33.1137085,-97.8940787,6.676147461,0.23,2.436321911,13,manual,Anestis,final,quarry blast,35.17788221,69.86801971,2.512287715,1.083084368,1.307534367,
texnet2023ndlu,7/6/2023,21:18:20,33.19152832,-97.80082889,21.17781576,0.57,2.897787565,13,manual,grace,reported,quarry blast,53.32190814,116.6750944,5.747147214,3.273456321,2.378493621,
texnet2023nktg,7/10/2023,21:02:55,33.20526123,-97.76760194,19.19698079,0.07,NULL,8,manual,grace,rejected,quarry blast,49.91624744,119.4089985,17.02797281,213.2584075,23.11451719,
texnet2023nocb,7/12/2023,16:53:45,29.77661133,-98.23483456,0.09781901,0.3,2.426657307,9,manual,daniel,rejected,quarry blast,73.58600202,294.4753742,15.18799892,20.4022678,3.46523093,
texnet2023noeg,7/12/2023,17:59:46,30.7232666,-98.34103468,10.90681966,0.17,1.841847996,9,manual,daniel,rejected,quarry blast,88.7435842,111.6118754,24.94131917,2.862383393,3.307497328,
texnet2023onxr,7/26/2023,20:11:36,30.63079834,-98.23063548,8.82816569,0.7,2.117216771,20,manual,JJ,rejected,quarry blast,64.09113823,95.23999955,3.687875832,1.607748875,2.698851665,
texnet2023oprp,7/27/2023,19:25:20,31.92901611,-102.1664205,8.143432617,0.13,1.855660668,11,automatic,Natalie,rejected,quarry blast,6.497835126,233.89762,2.406199708,1.967568277,4.51635973,
texnet2023orql,7/28/2023,21:06:21,33.24829102,-97.57574314,27.87841797,0.26,2.394229423,9,manual,grace,rejected,quarry blast,63.87824356,262.6187464,6.901432037,12.65912208,9.425272248,
texnet2023owya,7/31/2023,18:37:22,32.25311279,-97.7054354,0.171183268,0.12,2.150217697,9,manual,cooper,rejected,quarry blast,28.05786443,88.54754332,3.063333028,1.053698996,0.907408498,
texnet2023pejt,8/4/2023,20:28:08,33.12744141,-97.88014482,6.456054688,0.13,2.552817805,11,manual,cooper,rejected,quarry blast,53.70530748,105.8275379,115.2907377,141.7598741,118.3500775,
texnet2023plfr,8/8/2023,14:23:54,32.47192383,-104.1525343,0.09781901,0.2,1.247319612,5,automatic,lN3screloc@sc3primary.beg.utexas.edu,NULL,quarry blast,91.08906879,282.2035889,43.29395669,556.3489069,82.89307887,
texnet2023pnom,8/9/2023,21:07:46,33.28948975,-97.79118236,0.024454753,0.75,2.415150168,12,manual,Preston,reported,quarry blast,50.29854493,116.9761694,5.470557119,11.50303215,11.2798081,
texnet2023pypw,8/15/2023,22:17:30,33.15673828,-97.79439787,23.67220052,1.48,NULL,10,manual,grace,reported,quarry blast,50.59096082,109.4193925,110.708368,111.9165409,83.52431577,
texnet2023qaep,8/16/2023,18:52:22,32.43347168,-101.9295446,4.157307943,0.17,2.084487893,7,manual,JessD,reported,quarry blast,14.71638457,308.2887918,4.549469794,2.169603543,3.792732856,
texnet2023qbzp,8/17/2023,18:37:33,32.33276367,-100.3710937,12.42301432,0.29,2.109498026,11,manual,grace,reported,quarry blast,69.7124382,134.9032778,22.5603946,5.735050619,8.176464338,
texnet2023qwbf,8/28/2023,18:09:55,30.15289307,-97.95195789,0.024454753,0.16,2.30059795,14,manual,grace,reported,quarry blast,78.48405747,144.6736827,2.768586535,1.140935898,1.211254413,
texnet2023qxwn,8/29/2023,18:04:07,32.1862793,-100.4396913,0.880371094,0.06,2.157153979,8,manual,grace,reported,quarry blast,71.53921443,250.203635,9.862381426,11.87400868,60.17883013,
texnet2023rdhh,9/1/2023,17:11:50,33.31237793,-97.67220846,0.929280599,0.04,2.316933378,8,manual,cooper,rejected,quarry blast,39.06361708,142.1440421,21.17752206,133.3538826,42.48847054,
texnet2023rmra,9/6/2023,20:18:41,33.26477051,-97.71508194,56.19702148,0.23,2.657313384,12,manual,cooper,rejected,quarry blast,43.63632317,82.37976138,6.677466646,150.3748948,4.064689875,
texnet2023rqnu,9/8/2023,23:13:10,31.98028564,-102.4579602,0.024454753,0.21,2.12017522,11,manual,Preston,reported,quarry blast,17.78986369,231.0060872,4.788921159,3.637063858,9.583499181,
texnet2023rxqc,9/12/2023,20:20:34,32.35565186,-100.3507288,12.25183105,0.29,2.276071541,14,manual,Preston,reported,quarry blast,50.80542345,220.0936348,2.105788417,3.026400927,3.998003543,
texnet2023sbgs,9/14/2023,20:08:14,30.65460205,-98.26922161,0.024454753,0.8,2.495623735,24,manual,Preston,confirmed,quarry blast,99.0158636,101.1982296,5.574906437,2.546817681,2.030855049,
texnet2023sios,9/18/2023,20:09:34,33.23181152,-97.81369093,24.99275716,0.21,2.204106384,9,manual,Natalie,reported,quarry blast,53.35233797,164.5087775,10.40216137,9.315266689,9.355635405,
texnet2023smdx,9/20/2023,19:15:02,29.48364258,-98.99586397,0.09781901,0.42,2.219266531,10,manual,grace,reported,quarry blast,28.07075215,159.2687154,12.1138815,24.26105901,12.9966428,
texnet2023sogp,9/21/2023,22:50:50,30.6628418,-98.31316692,7.923339844,0.33,1.995969317,12,manual,Natalie,reported,quarry blast,95.43611948,99.07085242,8.540506729,2.950995597,2.070037108,
